precio,Expensas,Direccion,Superficie,Dormitorios,Banos,Antiguedad,Ambientes,Fuente,ciudad
767000,No disponible,Gdor. Deloqui 300,33  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tierra del fuego
767000,No disponible,Gdor. Deloqui 300,33  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tierra del fuego
767000,No disponible,Gdor. Deloqui 300,33  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tierra del fuego
767000,No disponible,Gdor. Deloqui 300,33  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tierra del fuego
850000,No disponible,BRISIGHELLI 1000,60  m² cubie.,2 dorm.,No disponible,30 años,No disponible,argenprop,Tierra del fuego
280000,60000,"Cordoba 300, Piso 2",40  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Tucuman
1500000,200000,"BALCARCE 800, Piso 3",135  m² cubie.,3 dorm.,No disponible,35 años,No disponible,argenprop,Tucuman
600000,140000,"9 DE JULIO 700, Piso 5",80  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Tucuman
450000,55000,"Av. SALTA 600, Piso 4",45  m² cubie.,1 dorm.,No disponible,14 años,No disponible,argenprop,Tucuman
380000,No disponible,"Av. Alem 100, Piso 1",No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
180000,No disponible,"Av. Roca 1800, Piso PB",14  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Tucuman
390000,90000,Monteagudo 400,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
680000,125000,Muñecas 400,80  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
380000,79000,CRISOSTOMO ALVAREZ 500,65  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
180000,No disponible,"Av. Roca 1800, Piso 1",17  m² cubie.,No disponible,1 baño,3 años,No disponible,argenprop,Tucuman
260000,180000,"Catamarca 100, Piso 2",38  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Tucuman
300000,No disponible,JUAN PADROS 500,70  m² cubie.,3 dorm.,1 baño,No disponible,No disponible,argenprop,Tucuman
500000,No disponible,Honduras 100,50  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
700000,No disponible,Santiago Del Estero 100,70  m² cubie.,2 dorm.,No disponible,13 años,No disponible,argenprop,Tucuman
380000,No disponible,Barrio Oeste 2,70  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
380000,30000,España 1400,70  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
430000,29000,Las Heras C 400,70  m² cubie.,1 dorm.,No disponible,3 años,No disponible,argenprop,Tucuman
390000,43000,Bernabe Araoz C 100,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
410000,30000,Jujuy  D 200,46  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
380000,134000,Rivadavia 900,98  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
390000,35000,General Paz 900,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
390000,27000,Jujuy  E 200,65  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
440000,46000,Av. Soldati A 200,65  m² cubie.,1 dorm.,No disponible,12 años,No disponible,argenprop,Tucuman
580000,86000,San Lorenzo 800,65  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
315000,26000,CRISóSTOMO ÁLVAREZ 1600,60  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
430000,No disponible,Las Heras C 400,70  m² cubie.,1 dorm.,No disponible,3 años,No disponible,argenprop,Tucuman
390000,30000,Bernabe Araoz C 100,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,30000,Jujuy C 200,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,30000,Jujuy  D 200,46  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
500000,No disponible,Laprida 400,65  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Tucuman
200000,No disponible,Pellegrini 300,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
300000,50000,General Paz 1000,60  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,No disponible,Jujuy C 200,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,30000,Jujuy  D 200,46  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,No disponible,Jujuy B 200,60  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
450000,63000,Amador Lucero B 100,61  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
210000,25000,Pasaje Gatibaldi 100,35  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
450000,32000,Amador Lucero D 100,60  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
700000,No disponible,Las Heras A 400,145  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Tucuman
470000,No disponible,Balcarce 600,70  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tucuman
330000,40000,La Rioja 300,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
490000,44000,Amador Lucero E 100,74  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
410000,70000,San Lorenzo 800,65  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
390000,50000,San Lorenzo 700,60  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
700000,No disponible,Las Heras A 400,145  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Tucuman
430000,No disponible,Balcarce 600,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tucuman
175630500,No disponible,Avenida Manuel Belgrano 4500,"81,54  m² cubie.",1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
240000,20000,Bernardino Rivadavia 1200,35  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Tucuman
390000,100000,"Gral M Soler 3500, Piso 1",37  m² cubie.,No disponible,1 baño,40 años,No disponible,argenprop,Caba
590000,105000,Doctor Tomás Manuel De Anchorena 1300,36  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Caba
500000,105000,"JUNCAL 1100, Piso 4",35  m² cubie.,1 dorm.,No disponible,60 años,No disponible,argenprop,Caba
550000,No disponible,"*RESERVADO * 2000, Piso 3",39  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Caba
1200000,263000,"Avenida Coronel Díaz 1800, Piso 1",90  m² cubie.,3 dorm.,2 baños,No disponible,No disponible,argenprop,Caba
630000,120000,"Laprida 1300, Piso 8",56  m² cubie.,1 dorm.,No disponible,60 años,No disponible,argenprop,Caba
900000,170000,"Julian Alvarez 2000, Piso 6",52  m² cubie.,1 dorm.,No disponible,45 años,No disponible,argenprop,Caba
800000,168000,"Chenaut al 1800, entre Arce y Baez",50  m² cubie.,1 dorm.,No disponible,20 años,No disponible,argenprop,Caba
390000,100000,"Gral M Soler 3500, Piso 1",37  m² cubie.,No disponible,1 baño,40 años,No disponible,argenprop,Caba
670000,130000,Avenida Luis María Campos 300,37  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
550000,65000,"Guayaquil 100, Piso 5",40  m² cubie.,1 dorm.,No disponible,50 años,No disponible,argenprop,Caba
400000,110000,Arenales 2800,No disponible,1 dorm.,1 baño,40 años,No disponible,argenprop,Caba
750000,50000,"Loyola 400, Piso 1",48  m² cubie.,1 dorm.,No disponible,60 años,No disponible,argenprop,Caba
420000,81000,"Rojas 100, Piso 9",37  m² cubie.,1 dorm.,No disponible,50 años,No disponible,argenprop,Caba
450000,No disponible,Posadas 1500,No disponible,No disponible,1 baño,No disponible,No disponible,argenprop,Caba
1007200,No disponible,French  al 2900,37  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Caba
410000,58500,"Mendez De Andes 1900, Piso 5",37  m² cubie.,No disponible,1 baño,8 años,No disponible,argenprop,Caba
420000,110000,"Felipe Vallese 1600, Piso 7",30  m² cubie.,No disponible,1 baño,8 años,No disponible,argenprop,Caba
700000,90000,"Ravignani 2000, Piso 6",34  m² cubie.,No disponible,1 baño,3 años,No disponible,argenprop,Caba
750000,150000,Paraguay 1600,36  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
800000,100000,"MIGUELETES 2300, Piso 3",46  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Caba
500000,175000,"Jose Luis Borges 2200, Piso 2",31  m² cubie.,No disponible,1 baño,15 años,No disponible,argenprop,Caba
1196050,350000,"Paunero 2700, Piso 5",60  m² cubie.,2 dorm.,No disponible,20 años,No disponible,argenprop,Caba
650000,130000,"Sánchez De Bustamante 2600, Piso 2",40  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Caba
750000,140000,"Davila 800, Piso 3",73  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Caba
900000,90000,"Aranguren 1900, Piso 9",50  m² cubie.,No disponible,No disponible,a estrenar,2 ambientes,argenprop,Caba
480000,92000,"Agüero 1600, Piso 3",27  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Caba
480000,60000,"Avenida Avellaneda 1300, Piso 6",30  m² cubie.,No disponible,1 baño,5 años,No disponible,argenprop,Caba
650000,100000,Av Pueyrredon  al 2400,31  m² cubie.,1 dorm.,No disponible,30 años,No disponible,argenprop,Caba
1300000,450000,"OLAZABAL 2600, Piso 4",62  m² cubie.,2 dorm.,No disponible,25 años,No disponible,argenprop,Caba
950000,140000,"Julian Alvarez 1200, Piso 6",No disponible,1 dorm.,1 baño,a estrenar,No disponible,argenprop,Caba
590000,120000,French 3000,No disponible,1 dorm.,1 baño,10 años,No disponible,argenprop,Caba
490000,92700,"Marcelo T. de Alvear 400, Piso 10",37  m² cubie.,No disponible,1 baño,40 años,No disponible,argenprop,Caba
650000,118000,"Gascon 1500, Piso 7",No disponible,1 dorm.,1 baño,50 años,No disponible,argenprop,Caba
600000,120000,"Juan Maria Gutierrez 3700, Piso 5",40  m² cubie.,1 dorm.,No disponible,30 años,No disponible,argenprop,Caba
755400,100000,Aráoz 2400,40  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
600000,110000,"Doblas 1000, Piso 2",No disponible,1 dorm.,1 baño,50 años,No disponible,argenprop,Caba
430000,140000,"Avenida Córdoba 6000, Piso 6",No disponible,No disponible,1 baño,No disponible,No disponible,argenprop,Caba
4595350,1400000,Manuela Sáenz 400,220  m² cubie.,4 dorm.,No disponible,20 años,No disponible,argenprop,Caba
340000,60000,Billinghurst  al 1300,No disponible,No disponible,1 baño,45 años,No disponible,argenprop,Caba
3147500,850000,Olga Cossettini 1600 - Brisas Puerto Madero,94  m² cubie.,3 dorm.,No disponible,15 años,No disponible,argenprop,Caba
742810,No disponible,"Vicente  Lopez 1900, Piso 2",32  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Caba
550000,170000,"Av santa fe 2000, Piso 1",50  m² cubie.,1 dorm.,No disponible,50 años,No disponible,argenprop,Caba
520000,110000,"Avenida Independencia 1300, Piso 6",40  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
690000,120000,Bogotá 100,43  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
4910100,1350000,Santa Maria del Puerto 5 Amb  2 cocheras -  Azucena VIllaflor 300,200  m² cubie.,4 dorm.,No disponible,22 años,No disponible,argenprop,Caba
495000,55000,"Billinghurst 1300, Piso 6",34  m² cubie.,No disponible,1 baño,38 años,No disponible,argenprop,Caba
800000,No disponible,"Güemes 4400, Piso 5",50  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
800000,183800,Laprida 1200,52  m² cubie.,2 dorm.,No disponible,50 años,No disponible,argenprop,Caba
490000,70000,"Gascón 1700, Piso 5",32  m² cubie.,No disponible,No disponible,9 años,No disponible,argenprop,Caba
790000,230000,"Torre Arealis - Puerto Norte , Piso 05",50  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Rosario
700000,51000,"Catamarca 1900, Piso 2",74  m² cubie.,3 dorm.,2 baños,No disponible,No disponible,argenprop,Rosario
459000,50000,Santiago 1333,45  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Rosario
428400,70000,3 de Febrero 385,60  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
397800,60000,Ituzaingo 1954,45  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Rosario
382500,50000,Riobamba  al 183,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
1500000,300000,"Av. Carballo 100, Piso 8",112  m² cubie.,3 dorm.,No disponible,8 años,No disponible,argenprop,Rosario
520000,200000,"Mitre 500, Piso 13",85  m² cubie.,2 dorm.,No disponible,65 años,No disponible,argenprop,Rosario
880000,No disponible,La Paz al 200,80  m² cubie.,2 dorm.,No disponible,14 años,No disponible,argenprop,Rosario
650000,220000,Cordoba  al 600,43  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Rosario
550000,100000,España  al 700,No disponible,2 dorm.,1 baño,30 años,No disponible,argenprop,Rosario
600000,105000,Rioja  al 1400,101  m² cubie.,3 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
580000,No disponible,ALVEAR 472 - 2 - B,38  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
300000,No disponible,San Nicolas 1628,35  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Rosario
400000,45000,Zeballos 1683,35  m² cubie.,1 dorm.,No disponible,2 años,No disponible,argenprop,Rosario
510000,No disponible,Montevideo al 900,65  m² cubie.,2 dorm.,No disponible,46 años,No disponible,argenprop,Rosario
590000,135000,"BUENOS AIRES 1300, Piso 06",61  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Rosario
700000,No disponible,Italia al 600,70  m² cubie.,2 dorm.,No disponible,55 años,No disponible,argenprop,Rosario
280000,No disponible,"Moreno 300, Piso 4",No disponible,1 dorm.,1 baño,20 años,No disponible,argenprop,Rosario
380000,55000,San Juan al 2300,28  m² cubie.,1 dorm.,No disponible,8 años,No disponible,argenprop,Rosario
380000,60000,"PARAGUAY 2200, Piso 07","42,16  m² cubie.",1 dorm.,No disponible,4 años,No disponible,argenprop,Rosario
290000,50000,"PARAGUAY 2200, Piso 04",28  m² cubie.,No disponible,1 baño,4 años,No disponible,argenprop,Rosario
500000,110000,"Italia 100, Piso 2",44  m² cubie.,1 dorm.,No disponible,20 años,No disponible,argenprop,Rosario
1200000,105000,"DEL VALLE IBERLUCEA 1000, Piso 7",65  m² cubie.,2 dorm.,No disponible,8 años,No disponible,argenprop,Rosario
490000,No disponible,Callao 1337 01-01,40  m² cubie.,1 dorm.,No disponible,4 años,No disponible,argenprop,Rosario
360000,60000,Brown al 2900,35  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Rosario
300000,No disponible,"San Juan 1500, Piso 7",27  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Rosario
300000,No disponible,Juan b justo 1300,No disponible,No disponible,1 baño,No disponible,No disponible,argenprop,Rosario
428400,50000,Moreno 1481,48  m² cubie.,1 dorm.,No disponible,6 años,No disponible,argenprop,Rosario
580000,60000,"URQUIZA 1500, Piso 5",60  m² cubie.,3 dorm.,No disponible,30 años,No disponible,argenprop,Rosario
550000,120000,Mendoza  al 300,45  m² cubie.,2 dorm.,No disponible,42 años,No disponible,argenprop,Rosario
320000,No disponible,San Juan al 1100,29  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Rosario
230000,30000,Entre rios 1800,24  m² cubie.,No disponible,1 baño,No disponible,No disponible,argenprop,Rosario
290000,No disponible,"Entre Ríos 900, Piso 04",40  m² cubie.,1 dorm.,No disponible,52 años,No disponible,argenprop,Rosario
320000,68000,Buenos Aires 633 Alquiler Piso Exclusivo Dpto. Amplio Monoambiente con Balcón,25  m² cubie.,No disponible,1 baño,5 años,No disponible,argenprop,Rosario
500000,No disponible,Mitre 1000,No disponible,2 dorm.,2 baños,No disponible,2 ambientes,argenprop,Rosario
250000,22000,Rioja 1632,40  m² cubie.,No disponible,1 baño,35 años,No disponible,argenprop,Rosario
210000,No disponible,"Ricchieri 1300, Piso 05",26  m² cubie.,1 dorm.,No disponible,125 años,No disponible,argenprop,Rosario
300000,No disponible,Rodriguez 1315,35  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
660000,49000,Balcarce y Brown,45  m² cubie.,1 dorm.,No disponible,2 años,No disponible,argenprop,Rosario
420000,No disponible,"Corrientes 800, Piso 04",60  m² cubie.,2 dorm.,No disponible,45 años,No disponible,argenprop,Rosario
290000,90000,"ENTRE RIOS 2000, Piso 3",No disponible,1 dorm.,1 baño,35 años,No disponible,argenprop,Rosario
350000,No disponible,"Italia 500, Piso 4",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Rosario
350000,35000,Santiago y 3 de Febrero 100,40  m² cubie.,No disponible,1 baño,No disponible,No disponible,argenprop,Rosario
270000,27000,"RECONQUISTA 1300, Piso 2",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Rosario
300000,30000,"RECONQUISTA 1300, Piso 1",50  m² cubie.,2 dorm.,No disponible,5 años,No disponible,argenprop,Rosario
380000,35000,Pasco al 500,38  m² cubie.,1 dorm.,No disponible,12 años,No disponible,argenprop,Rosario
1050000,No disponible,"Pje Campichuelo 800, Piso 9",210  m² cubie.,4 dorm.,No disponible,20 años,No disponible,argenprop,Rosario
520000,No disponible,BOULEVARD AVELLANEDA BIS 700,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Rosario
1800000,450000,"Wheelwright 1700, Piso 14",200  m² cubie.,3 dorm.,2 baños,No disponible,No disponible,argenprop,Rosario
900000,91000,"Avenida Belgrano 200, Piso 2","30,70  m² cubie.",1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
900000,90000,Vicealmirante O'Connor al 300,45  m² cubie.,1 dorm.,No disponible,45 años,No disponible,argenprop,Bariloche
590000,No disponible,Av De Los Pioneros 4700,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Bariloche
900000,No disponible,Onelli 100,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Bariloche
650000,No disponible,Calle 6,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Bariloche
1259000,85950,Salta al 400,71  m² cubie.,2 dorm.,No disponible,30 años,No disponible,argenprop,Bariloche
950000,No disponible,Av. Bustillo al 4400,No disponible,2 dorm.,1 baño,25 años,No disponible,argenprop,Bariloche
1500000,No disponible,Los Molles 1900,80  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Bariloche
600000,No disponible,Tronador  al 1700  Monoambiente Alquiler,20  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1200000,120000,24 de Junio  al 700,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
900000,108000,20 de Junio 700,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
1100000,118500,20 de Junio 700,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
1300000,No disponible,"Barrio Melipal, San Carlos de Bariloche",50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
750000,No disponible,ELORDI  al 1600,No disponible,1 dorm.,1 baño,a estrenar,No disponible,argenprop,Bariloche
750000,No disponible,Combate rio santiago al 3700,30  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1200000,No disponible,Palacios 654,48  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Bariloche
1200000,No disponible,Gallardo al 600,No disponible,2 dorm.,1 baño,10 años,No disponible,argenprop,Bariloche
950000,No disponible,"Exequiel Bustillo 15400, Piso 2",75  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Bariloche
800000,No disponible,"Asuncion 1000, Piso P.A",75  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Bariloche
950000,80000,Quaglia al 400,No disponible,2 dorm.,1 baño,a estrenar,No disponible,argenprop,Bariloche
900000,No disponible,"20 de Junio 500, Piso 1",50  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Bariloche
1200000,No disponible,Modesta Victoria 4000,80  m² cubie.,1 dorm.,No disponible,9 años,No disponible,argenprop,Bariloche
747500,No disponible,"9 de julio 400, Piso 0",45  m² cubie.,1 dorm.,No disponible,2025 años,No disponible,argenprop,Bariloche
690000,No disponible,"9 de julio 400, Piso 0",85  m² cubie.,1 dorm.,No disponible,2025 años,No disponible,argenprop,Bariloche
1000000,No disponible,De la tempestad 1000,60  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Bariloche
500000,No disponible,Val Sereno 100,30  m² cubie.,No disponible,1 baño,1 año,No disponible,argenprop,Bariloche
1007200,65000,Mitre 100,35  m² cubie.,1 dorm.,No disponible,52 años,No disponible,argenprop,Bariloche
1500000,35000,Albarracín 600,74  m² cubie.,3 dorm.,No disponible,35 años,No disponible,argenprop,Bariloche
1000000,No disponible,Chubut 100,80  m² cubie.,3 dorm.,No disponible,30 años,No disponible,argenprop,Bariloche
818350,No disponible,Ada María Elflein 800,40  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1007200,No disponible,FREY 200,42  m² cubie.,1 dorm.,No disponible,27 años,No disponible,argenprop,Bariloche
1200000,140000,Avenida Exequiel Bustillo 7800,"54,70  m² cubie.",1 dorm.,No disponible,11 años,No disponible,argenprop,Bariloche
700000,35000,Onelli 500,37  m² cubie.,1 dorm.,No disponible,35 años,No disponible,argenprop,Bariloche
1007200,70000,Rolando 100,43  m² cubie.,2 dorm.,No disponible,46 años,No disponible,argenprop,Bariloche
